date,state,cases,deaths,fracpos
2020-05-10,Michigan,382,25,0.04064041301107816
2020-05-11,Michigan,414,33,0.041290995011282805
2020-05-12,Michigan,469,90,0.041892127770989704
2020-05-13,Michigan,370,40,0.04019865942231931
2020-05-14,Michigan,1191,73,0.03817452112555246
2020-05-15,Michigan,497,38,0.03678767543898684
2020-05-16,Michigan,425,55,0.03547029355823338
2020-05-17,Michigan,638,11,0.037232392806074155
2020-05-18,Michigan,773,24,0.034736214719680074
2020-05-19,Michigan,435,102,0.034183491192080064
2020-05-20,Michigan,659,43,0.03417105796513985
2020-05-21,Michigan,501,69,0.03277742969815354
2020-05-22,Michigan,403,29,0.031800829339916424
2020-05-23,Michigan,452,65,0.031413940574993485
2020-05-24,Michigan,314,5,0.029568960894710637
2020-05-25,Michigan,202,12,0.031073667099113744
2020-05-26,Michigan,223,26,0.028880518135450145
2020-05-27,Michigan,504,68,0.027705980335333218
2020-05-28,Michigan,406,38,0.02533082266037961
2020-05-29,Michigan,607,34,0.04833094959028879
2020-05-30,Michigan,263,57,0.03775611180072658
2020-05-31,Michigan,513,28,0.03867590454195535
2020-06-01,Michigan,135,25,0.03607817555772175
2020-06-02,Michigan,199,37,0.03827977494504164
2020-06-03,Michigan,304,17,0.039825177035913
2020-06-04,Michigan,206,25,0.0356212083918514
2020-06-05,Michigan,5298,260,0.035461659312491074
2020-06-06,Michigan,444,36,0.03546620706833311
2020-06-07,Michigan,430,4,0.036964627893728313
2020-06-08,Michigan,0,0,0.03729677150400667
2020-06-09,Michigan,585,48,0.039096875509266805
2020-06-10,Michigan,184,12,0.03993749094446629
2020-06-11,Michigan,267,30,0.0418938696170559
2020-03-04,New York,6,0,0.7012987012987013
2020-03-05,New York,16,0,0.7012987012987013
2020-03-06,New York,11,0,0.1315625
2020-03-07,New York,43,0,0.15864365728125945
2020-03-08,New York,29,0,0.13827769347496208
2020-03-09,New York,37,0,0.1729473875841981
2020-03-10,New York,31,0,0.23591451568137667
2020-03-11,New York,43,0,0.16318421593478113
2020-03-12,New York,0,0,0.1865047233468286
2020-03-13,New York,205,0,0.21899842246899068
2020-03-14,New York,103,0,0.22782044491525424
2020-03-15,New York,205,3,0.2464684075580161
2020-03-16,New York,221,4,0.26596834502894023
2020-03-17,New York,750,0,0.2803616151852015
2020-03-18,New York,682,5,0.296839576026508
2020-03-19,New York,1770,0,0.30413149857138166
2020-03-20,New York,2950,23,0.30540066691876655
2020-03-21,New York,3254,9,0.3397868189139288
2020-03-22,New York,4812,70,0.3489296509461306
2020-03-23,New York,5707,0,0.3629660698911676
2020-03-24,New York,4790,96,0.37480031848888046
2020-03-25,New York,5146,75,0.38381834008817167
2020-03-26,New York,6447,100,0.40112226342437424
2020-03-27,New York,7377,134,0.41434124145805
2020-03-28,New York,7683,209,0.4243811556008504
2020-03-29,New York,7195,237,0.43479869025046436
2020-03-30,New York,6984,253,0.44532207702093207
2020-03-31,New York,9298,332,0.4507332801057421
2020-04-01,New York,7917,391,0.4514738045077643
2020-04-02,New York,8669,432,0.4482452181761377
2020-04-03,New York,10482,562,0.45051575320930015
2020-04-04,New York,10841,630,0.46006293462318826
2020-04-05,New York,8327,594,0.44615872828928216
2020-04-06,New York,8658,599,0.4428736229440158
2020-04-07,New York,8174,731,0.43403214200047974
2020-04-08,New York,10453,779,0.4300898306246999
2020-04-09,New York,10621,799,0.42029851470583773
2020-04-10,New York,10575,777,0.41064387389381857
2020-04-11,New York,9946,783,0.39840541409235386
2020-04-12,New York,8236,758,0.386549437912881
2020-04-13,New York,6337,671,0.37843241922788096
2020-04-14,New York,7177,778,0.3683282904229348
2020-04-15,New York,11571,752,0.35872807070719315
2020-04-16,New York,8505,606,0.34508883897123954
2020-04-17,New York,7358,630,0.3292559575591185
2020-04-18,New York,7090,540,0.3103593998048282
2020-04-19,New York,6054,507,0.29526854570903205
2020-04-20,New York,4726,478,0.2834120726267099
2020-04-21,New York,4178,481,0.27295390263394037
2020-04-22,New York,5526,474,0.26111191467249517
2020-04-23,New York,6244,438,0.24182380199880416
2020-04-24,New York,8130,422,0.22828166502591152
2020-04-25,New York,10553,437,0.21597883104227572
2020-04-26,New York,5902,367,0.20464123643031598
2020-04-27,New York,3951,337,0.19542276558350757
2020-04-28,New York,3110,335,0.18651370247925517
2020-04-29,New York,4585,377,0.17778827140453912
2020-04-30,New York,4681,306,0.16772397567236758
2020-05-01,New York,3942,289,0.15729178169412839
2020-05-02,New York,4663,299,0.14542721548904308
2020-05-03,New York,3438,280,0.13134696495079298
2020-05-04,New York,2538,226,0.12273948725397633
2020-05-05,New York,2239,230,0.11650852843731362
2020-05-06,New York,2786,232,0.11005936030035297
2020-05-07,New York,3671,951,0.10171813566797097
2020-05-08,New York,2758,217,0.09474134225855714
2020-05-09,New York,2715,226,0.08845525716906835
2020-05-10,New York,2273,207,0.0817564518791614
2020-05-11,New York,1660,162,0.07705567777518153
2020-05-12,New York,1430,205,0.07360961190541865
2020-05-13,New York,2176,168,0.06956474335184731
2020-05-14,New York,2390,157,0.06507270592666499
2020-05-15,New York,2762,134,0.0597110459073319
2020-05-16,New York,2419,174,0.05564184438605287
2020-05-17,New York,1889,141,0.051996308084489185
2020-05-18,New York,1250,110,0.04918492373991601
2020-05-19,New York,1474,114,0.04702736019189538
2020-05-20,New York,1525,133,0.04515450240522755
2020-05-21,New York,2088,107,0.042195759060791545
2020-05-22,New York,1696,112,0.0390983198863293
2020-05-23,New York,1772,87,0.035734783084307234
2020-05-24,New York,1589,109,0.03289700310024113
2020-05-25,New York,1249,97,0.03082607894845805
2020-05-26,New York,1072,76,0.029753911302614126
2020-05-27,New York,1129,79,0.027883749445344434
2020-05-28,New York,1768,79,0.026375896218984854
2020-05-29,New York,1551,58,0.024550721791220663
2020-05-30,New York,1376,68,0.02290423062487599
2020-05-31,New York,1110,57,0.021484284939009037
2020-06-01,New York,941,54,0.020189937738736317
2020-06-02,New York,1329,64,0.019295491793818238
2020-06-03,New York,1045,56,0.018254257649003732
2020-06-04,New York,1048,54,0.017359865977954376
2020-06-05,New York,1075,42,0.016614332516638974
2020-06-06,New York,1108,37,0.0160637044115305
2020-06-07,New York,781,47,0.015521873238035222
2020-06-08,New York,702,40,0.015216933762289907
2020-06-09,New York,683,49,0.014922922883873946
2020-06-10,New York,674,56,0.01399209514339581
2020-06-11,New York,736,38,0.013626754642345236
2020-03-05,New Jersey,1,0,0.28846153846153844
2020-03-06,New Jersey,0,0,0.3401360544217687
2020-03-07,New Jersey,3,0,0.3401360544217687
2020-03-08,New Jersey,2,0,0.4495412844036697
2020-03-09,New Jersey,5,0,0.5973154362416108
2020-03-10,New Jersey,4,0,0.6209302325581395
2020-03-11,New Jersey,9,1,0.6920583468395463
2020-03-12,New Jersey,6,0,0.7794117647058824
2020-03-13,New Jersey,20,0,0.7710320901994797
2020-03-14,New Jersey,0,0,0.8185185185185185
2020-03-15,New Jersey,48,1,0.853822083147072
2020-03-16,New Jersey,80,0,0.8963992419456728
2020-03-17,New Jersey,89,1,0.3065082817466957
2020-03-18,New Jersey,160,2,0.29651909428861095
2020-03-19,New Jersey,315,4,0.3349628470864294
2020-03-20,New Jersey,148,2,0.34806870349849617
2020-03-21,New Jersey,437,5,0.364720218687218
2020-03-22,New Jersey,587,4,0.3761387674516994
2020-03-23,New Jersey,930,7,0.39714711108976514
2020-03-24,New Jersey,831,17,0.40721275426058273
2020-03-25,New Jersey,727,18,0.42112924231977317
2020-03-26,New Jersey,2474,19,0.43018822765117193
2020-03-27,New Jersey,1949,27,0.438055025469189
2020-03-28,New Jersey,2299,32,0.44788550173849756
2020-03-29,New Jersey,2262,21,0.44916506300825626
2020-03-30,New Jersey,3250,37,0.4513832079363067
2020-03-31,New Jersey,2060,69,0.45299713417092546
2020-04-01,New Jersey,3559,88,0.4949556641331886
2020-04-02,New Jersey,3335,182,0.5049383785657042
2020-04-03,New Jersey,4305,109,0.5131095003548922
2020-04-04,New Jersey,4229,200,0.5202012212484577
2020-04-05,New Jersey,3381,71,0.527160301376981
2020-04-06,New Jersey,3585,86,0.5454313017354341
2020-04-07,New Jersey,3326,229,0.5329983454868558
2020-04-08,New Jersey,3021,272,0.5326724208126374
2020-04-09,New Jersey,3590,196,0.5349639069242247
2020-04-10,New Jersey,3561,232,0.5377012172179908
2020-04-11,New Jersey,3563,251,0.542180084812644
2020-04-12,New Jersey,3699,167,0.5368291864221878
2020-04-13,New Jersey,2734,93,0.5349928564724531
2020-04-14,New Jersey,4240,362,0.5354928283608578
2020-04-15,New Jersey,2206,351,0.5321301132543828
2020-04-16,New Jersey,4287,362,0.526932178237677
2020-04-17,New Jersey,3150,322,0.5180621646248861
2020-04-18,New Jersey,2953,230,0.5085211105897387
2020-04-19,New Jersey,3881,132,0.49428368835659686
2020-04-20,New Jersey,3505,175,0.4883016627078385
2020-04-21,New Jersey,3581,376,0.46974926113070836
2020-04-22,New Jersey,3478,310,0.4671866383045773
2020-04-23,New Jersey,4124,305,0.45835779666400384
2020-04-24,New Jersey,2207,249,0.43807477438762354
2020-04-25,New Jersey,3327,246,0.4315154058152065
2020-04-26,New Jersey,3515,75,0.40277259397494003
2020-04-27,New Jersey,2150,106,0.4033342094394173
2020-04-28,New Jersey,2668,398,0.3813865615245606
2020-04-29,New Jersey,2408,328,0.37949353468979957
2020-04-30,New Jersey,2388,458,0.37396409865444213
2020-05-01,New Jersey,2538,310,0.359645475656874
2020-05-02,New Jersey,2527,204,0.35154770061666196
2020-05-03,New Jersey,3027,129,0.3342311236216725
2020-05-04,New Jersey,1525,39,0.15240964746608546
2020-05-05,New Jersey,2324,334,0.14397057748983122
2020-05-06,New Jersey,1297,305,0.13377693864050103
2020-05-07,New Jersey,1745,252,0.12567854053180466
2020-05-08,New Jersey,1819,151,0.11742632083104709
2020-05-09,New Jersey,1631,164,0.10928804320488021
2020-05-10,New Jersey,1447,139,0.10040709779669971
2020-05-11,New Jersey,1413,55,0.09238491472996013
2020-05-12,New Jersey,798,198,0.08537960668746553
2020-05-13,New Jersey,817,194,0.08126538650910882
2020-05-14,New Jersey,1144,244,0.0766856990687438
2020-05-15,New Jersey,1201,192,0.07265777290448343
2020-05-16,New Jersey,1184,111,0.06304111781009801
2020-05-17,New Jersey,1245,107,0.05716323789940422
2020-05-18,New Jersey,1705,79,0.05318773084952625
2020-05-19,New Jersey,974,151,0.07534328130730285
2020-05-20,New Jersey,1386,161,0.0698963764768002
2020-05-21,New Jersey,1073,96,0.06650791507608211
2020-05-22,New Jersey,1247,142,0.060971233213078214
2020-05-23,New Jersey,385,96,0.05561812875439192
2020-05-24,New Jersey,1050,52,0.056680729806844056
2020-05-25,New Jersey,938,11,0.04734526920642135
2020-05-26,New Jersey,672,47,0.0432734822561421
2020-05-27,New Jersey,864,148,0.04115206879377628
2020-05-28,New Jersey,1187,62,0.037167648122162104
2020-05-29,New Jersey,1029,130,0.031669678631775916
2020-05-30,New Jersey,764,103,0.030686505517199713
2020-05-31,New Jersey,837,64,0.02897639445623412
2020-06-01,New Jersey,473,23,0.027857531472034732
2020-06-02,New Jersey,627,49,0.02653541153951326
2020-06-03,New Jersey,523,110,0.02568611577248674
2020-06-04,New Jersey,462,90,0.024801062439940832
2020-06-05,New Jersey,806,79,0.023195607301064545
2020-06-06,New Jersey,557,57,0.022176842185621312
2020-06-07,New Jersey,271,70,0.021745450724206177
2020-06-08,New Jersey,333,38,0.018868918804980185
2020-06-09,New Jersey,299,89,0.020825449737024486
2020-06-10,New Jersey,550,74,0.020040728992661273
2020-06-11,New Jersey,470,66,0.01938223019759739
2020-03-05,Maryland,0,0,0.11320754716981132
2020-03-06,Maryland,3,0,0.15315315315315314
2020-03-07,Maryland,0,0,0.21666666666666667
2020-03-08,Maryland,0,0,0.24800000000000003
2020-03-09,Maryland,2,0,0.2824427480916031
2020-03-10,Maryland,1,0,0.3774834437086093
2020-03-11,Maryland,3,0,0.47486033519553067
2020-03-12,Maryland,3,0,0.5323383084577115
2020-03-13,Maryland,5,0,0.6592920353982301
2020-03-14,Maryland,9,0,0.7333333333333334
2020-03-15,Maryland,5,0,0.8197278911564625
2020-03-16,Maryland,6,0,0.8715596330275229
2020-03-17,Maryland,20,0,0.9
2020-03-18,Maryland,28,2,0.9
2020-03-19,Maryland,22,0,0.9
2020-03-20,Maryland,42,1,0.9
2020-03-21,Maryland,41,0,0.07864806001451964
2020-03-22,Maryland,54,1,0.09003191568321828
2020-03-23,Maryland,44,0,0.09463160777869077
2020-03-24,Maryland,61,1,0.09898152100994084
2020-03-25,Maryland,74,0,0.1011171133371794
2020-03-26,Maryland,157,2,0.10673890314608876
2020-03-27,Maryland,194,3,0.11286133935033418
2020-03-28,Maryland,218,7,0.11731777506208854
2020-03-29,Maryland,247,7,0.12187644815171284
2020-03-30,Maryland,174,11,0.1298200075139178
2020-03-31,Maryland,247,8,0.13067690830532885
2020-04-01,Maryland,325,9,0.13624766564086377
2020-04-02,Maryland,346,12,0.14049546474202673
2020-04-03,Maryland,427,20,0.14593137478868734
2020-04-04,Maryland,367,17,0.149234418805262
2020-04-05,Maryland,484,21,0.19414322525230837
2020-04-06,Maryland,436,16,0.20171392630641016
2020-04-07,Maryland,326,22,0.2066198338631935
2020-04-08,Maryland,1158,31,0.21338090990187333
2020-04-09,Maryland,656,30,0.2220567823343849
2020-04-10,Maryland,783,34,0.2265617338432873
2020-04-11,Maryland,726,43,0.22912667946257198
2020-04-12,Maryland,531,37,0.22953572526666827
2020-04-13,Maryland,711,49,0.23397584765443566
2020-04-14,Maryland,536,37,0.23054205097914487
2020-04-15,Maryland,560,48,0.23170460113135272
2020-04-16,Maryland,752,30,0.24516067054133242
2020-04-17,Maryland,788,42,0.24153101627804663
2020-04-18,Maryland,736,41,0.2417011751538892
2020-04-19,Maryland,522,44,0.22026422805349302
2020-04-20,Maryland,854,57,0.2039773962182134
2020-04-21,Maryland,509,49,0.19946818003355107
2020-04-22,Maryland,582,47,0.19891251136443108
2020-04-23,Maryland,962,52,0.19984299269574712
2020-04-24,Maryland,879,68,0.20418410041841004
2020-04-25,Maryland,1150,49,0.20312376993686335
2020-04-26,Maryland,815,53,0.195093735168486
2020-04-27,Maryland,906,44,0.1964864551979625
2020-04-28,Maryland,626,54,0.19551422000989727
2020-04-29,Maryland,736,69,0.19850235162055785
2020-04-30,Maryland,893,58,0.20256413814155486
2020-05-01,Maryland,1730,50,0.20458612509883892
2020-05-02,Maryland,1001,47,0.20919340363473188
2020-05-03,Maryland,989,49,0.209312507061349
2020-05-04,Maryland,946,52,0.21716215224253102
2020-05-05,Maryland,709,52,0.22585894276814356
2020-05-06,Maryland,1046,44,0.2234264086701424
2020-05-07,Maryland,1211,60,0.22293965198074786
2020-05-08,Maryland,1111,63,0.22264740677990857
2020-05-09,Maryland,1049,49,0.2095039889004509
2020-05-10,Maryland,1053,47,0.20648665782951992
2020-05-11,Maryland,786,49,0.20811503085341715
2020-05-12,Maryland,688,46,0.21123871453888338
2020-05-13,Maryland,751,47,0.20213487178805484
2020-05-14,Maryland,1091,54,0.20162422429514176
2020-05-15,Maryland,1083,56,0.1897808378098913
2020-05-16,Maryland,982,49,0.1872972298477664
2020-05-17,Maryland,836,50,0.17524367396305168
2020-05-18,Maryland,958,32,0.1624723914061977
2020-05-19,Maryland,1784,42,0.15956391362992856
2020-05-20,Maryland,777,34,0.1551776298729363
2020-05-21,Maryland,1208,23,0.14708147387543935
2020-05-22,Maryland,893,53,0.14222544878563886
2020-05-23,Maryland,1071,32,0.13525017998560115
2020-05-24,Maryland,818,35,0.13258016579234777
2020-05-25,Maryland,839,38,0.12761414361533865
2020-05-26,Maryland,535,38,0.1260880595578651
2020-05-27,Maryland,736,41,0.11293888221103332
2020-05-28,Maryland,1286,43,0.11122707251331274
2020-05-29,Maryland,1279,37,0.1038409951918929
2020-05-30,Maryland,1027,24,0.10085422555879944
2020-05-31,Maryland,763,34,0.09419064585283372
2020-06-01,Maryland,549,29,0.09219847339886077
2020-06-02,Maryland,848,21,0.09145169448659586
2020-06-03,Maryland,807,20,0.09049210556644002
2020-06-04,Maryland,876,2,0.09035030503011933
2020-06-05,Maryland,912,34,0.0892504595275376
2020-06-06,Maryland,712,38,0.08538552831658199
2020-06-07,Maryland,491,9,0.0831301308623913
2020-06-08,Maryland,431,27,0.08198786592845539
2020-06-09,Maryland,500,35,0.0821377331420373
2020-06-10,Maryland,561,33,0.07866239958199986
2020-06-11,Maryland,732,31,0.08054676036759595
2020-03-06,Iowa,0,0,0.16161616161616163
2020-03-07,Iowa,0,0,0.17
2020-03-08,Iowa,0,0,0.17821782178217824
2020-03-09,Iowa,3,0,0.20952380952380953
2020-03-10,Iowa,5,0,0.2169811320754717
2020-03-11,Iowa,5,0,0.25892857142857145
2020-03-12,Iowa,1,0,0.3140495867768595
2020-03-13,Iowa,2,0,0.06550218340611354
2020-03-14,Iowa,1,0,0.0617059891107078
2020-03-15,Iowa,1,0,0.06976744186046512
2020-03-16,Iowa,4,0,0.04922644163150493
2020-03-17,Iowa,1,0,0.05020746887966805
2020-03-18,Iowa,6,0,0.051062243756988444
2020-03-19,Iowa,9,0,0.06152705707931801
2020-03-20,Iowa,7,0,0.056753980482794036
2020-03-21,Iowa,23,0,0.06165282028858767
2020-03-22,Iowa,22,0,0.06077348066298342
2020-03-23,Iowa,15,0,0.06260601387818042
2020-03-24,Iowa,19,0,0.06524725274725275
2020-03-25,Iowa,21,1,0.06789725054859946
2020-03-26,Iowa,34,0,0.06837307152875176
2020-03-27,Iowa,56,2,0.07083154736390913
2020-03-28,Iowa,63,0,0.07756725635925887
2020-03-29,Iowa,38,1,0.08227067050596464
2020-03-30,Iowa,88,2,0.0831552360598407
2020-03-31,Iowa,73,1,0.0892147587511826
2020-04-01,Iowa,52,2,0.08857465081981435
2020-04-02,Iowa,65,2,0.09183673469387756
2020-04-03,Iowa,85,0,0.09161867232494694
2020-04-04,Iowa,87,3,0.09690658964809608
2020-04-05,Iowa,82,8,0.09977552442139485
2020-04-06,Iowa,78,3,0.1029444819060463
2020-04-07,Iowa,102,1,0.11992844946743637
2020-04-08,Iowa,97,1,0.1199935917975008
2020-04-09,Iowa,125,2,0.12416159725471847
2020-04-10,Iowa,118,2,0.13090521182566292
2020-04-11,Iowa,122,3,0.13443011708907662
2020-04-12,Iowa,77,7,0.14786862334032144
2020-04-13,Iowa,123,2,0.15294745977702115
2020-04-14,Iowa,189,6,0.16826923076923075
2020-04-15,Iowa,96,4,0.17390184207136417
2020-04-16,Iowa,146,7,0.18168148535564854
2020-04-17,Iowa,191,4,0.18676470588235294
2020-04-18,Iowa,181,10,0.20133717453932706
2020-04-19,Iowa,389,1,0.20919928262474943
2020-04-20,Iowa,257,4,0.2082401011771573
2020-04-21,Iowa,482,4,0.22085483031192313
2020-04-22,Iowa,107,7,0.22020309994655266
2020-04-23,Iowa,176,6,0.22589700850951838
2020-04-24,Iowa,521,11,0.23048521090018861
2020-04-25,Iowa,647,5,0.2569124893105835
2020-04-26,Iowa,384,6,0.22011309897814083
2020-04-27,Iowa,392,9,0.208549262518782
2020-04-28,Iowa,508,9,0.20006331117442228
2020-04-29,Iowa,467,12,0.19020699741253233
2020-04-30,Iowa,302,14,0.1914726448943247
2020-05-01,Iowa,739,8,0.18373618868752895
2020-05-02,Iowa,757,5,0.1829228159886591
2020-05-03,Iowa,528,9,0.17243370831659302
2020-05-04,Iowa,534,4,0.16538775118699345
2020-05-05,Iowa,408,19,0.16328990681070055
2020-05-06,Iowa,293,12,0.15062314798675266
2020-05-07,Iowa,655,12,0.14246095460516714
2020-05-08,Iowa,398,12,0.13564117173225407
2020-05-09,Iowa,214,9,0.12708053955983278
2020-05-10,Iowa,288,13,0.11151933496622875
2020-05-11,Iowa,414,6,0.11580801409070894
2020-05-12,Iowa,539,18,0.11183076831659634
2020-05-13,Iowa,377,17,0.10966739074114669
2020-05-14,Iowa,386,12,0.10798966175974828
2020-05-15,Iowa,374,18,0.10116492949110975
2020-05-16,Iowa,279,10,0.10126676602086437
2020-05-17,Iowa,323,5,0.09916488983653163
2020-05-18,Iowa,304,4,0.09596692916075913
2020-05-19,Iowa,394,17,0.09316227364888485
2020-05-20,Iowa,265,16,0.09354716851540232
2020-05-21,Iowa,556,18,0.09235501800258678
2020-05-22,Iowa,334,19,0.0904939165201806
2020-05-23,Iowa,389,19,0.0913695763054681
2020-05-24,Iowa,359,10,0.08707247149809988
2020-05-25,Iowa,325,5,0.08575798776342623
2020-05-26,Iowa,126,19,0.08359485976677347
2020-05-27,Iowa,657,13,0.08285648889906157
2020-05-28,Iowa,213,13,0.0808730739869444
2020-05-29,Iowa,353,18,0.07772473400106088
2020-05-30,Iowa,318,9,0.07715934475055845
2020-05-31,Iowa,308,3,0.07430234548878617
2020-06-01,Iowa,145,17,0.07188837943703884
2020-06-02,Iowa,319,10,0.07166810238739847
2020-06-03,Iowa,39,13,0.071478068558791
2020-06-04,Iowa,750,6,0.06633532812658484
2020-06-05,Iowa,347,12,0.06653354876078407
2020-06-06,Iowa,326,6,0.0655352096571326
2020-06-07,Iowa,189,6,0.06356253011218942
2020-06-08,Iowa,320,8,0.06481251076699271
2020-06-09,Iowa,249,12,0.06553034898297545
2020-06-10,Iowa,315,6,0.06515195433565965
2020-06-11,Iowa,387,9,0.06538304531228739
2020-03-06,Delaware,0,0,0.11764705882352941
2020-03-07,Delaware,0,0,0.14285714285714285
2020-03-08,Delaware,0,0,0.14285714285714285
2020-03-09,Delaware,0,0,0.18181818181818182
2020-03-10,Delaware,0,0,0.3076923076923077
2020-03-11,Delaware,1,0,0.4098360655737705
2020-03-12,Delaware,3,0,0.45454545454545453
2020-03-13,Delaware,0,0,0.5135135135135135
2020-03-14,Delaware,2,0,0.6338028169014085
2020-03-15,Delaware,0,0,0.6829268292682927
2020-03-16,Delaware,2,0,0.7234042553191489
2020-03-17,Delaware,8,0,0.8125
2020-03-18,Delaware,9,0,0.8582089552238806
2020-03-19,Delaware,5,0,0.8716216216216215
2020-03-20,Delaware,8,0,0.9
2020-03-21,Delaware,7,0,0.9
2020-03-22,Delaware,11,0,0.9
2020-03-23,Delaware,12,0,0.10582444626743231
2020-03-24,Delaware,23,0,0.07831780407957693
2020-03-25,Delaware,24,0,0.0812745324405449
2020-03-26,Delaware,15,1,0.07513270722743977
2020-03-27,Delaware,33,1,0.0780814277746793
2020-03-28,Delaware,51,1,0.08681370248709526
2020-03-29,Delaware,18,3,0.09084333863734992
2020-03-30,Delaware,32,0,0.08939437844103158
2020-03-31,Delaware,55,4,0.10175106483672504
2020-04-01,Delaware,49,1,0.09930003559141061
2020-04-02,Delaware,25,1,0.11212650169421912
2020-04-03,Delaware,57,2,0.10332613390928726
2020-04-04,Delaware,143,0,0.10641714318720037
2020-04-05,Delaware,80,0,0.10274707742291067
2020-04-06,Delaware,0,0,0.10665572873940388
2020-04-07,Delaware,255,2,0.13354999044159815
2020-04-08,Delaware,0,0,0.16267352185089975
2020-04-09,Delaware,279,7,0.1658719416970328
2020-04-10,Delaware,119,0,0.18578107810781078
2020-04-11,Delaware,153,10,0.18980817951501988
2020-04-12,Delaware,0,0,0.202491169362335
2020-04-13,Delaware,146,2,0.2173616574875426
2020-04-14,Delaware,136,6,0.22160532772520153
2020-04-15,Delaware,253,5,0.24557421347230263
2020-04-16,Delaware,61,6,0.24697946779334368
2020-04-17,Delaware,248,9,0.2566752799310939
2020-04-18,Delaware,0,0,0.3184230477634572
2020-04-19,Delaware,215,6,0.3136508715934201
2020-04-20,Delaware,207,5,0.315165041700928
2020-04-21,Delaware,186,10,0.31517094017094016
2020-04-22,Delaware,269,7,0.3134069742256877
2020-04-23,Delaware,108,3,0.31199816471667813
2020-04-24,Delaware,134,8,0.30785056848944237
2020-04-25,Delaware,134,12,0.29851566794942275
2020-04-26,Delaware,458,8,0.2968106995884774
2020-04-27,Delaware,128,5,0.2951910691283813
2020-04-28,Delaware,413,12,0.2785615784448923
2020-04-29,Delaware,80,7,0.26853423882286365
2020-04-30,Delaware,79,8,0.25424672793093844
2020-05-01,Delaware,184,7,0.24691684284707544
2020-05-02,Delaware,120,9,0.23789544348409833
2020-05-03,Delaware,170,9,0.21520125927591635
