date,state,cases,deaths,fracpos,volume
2020-04-01,Oregon,46,0,0.051487128217945516,46
2020-04-02,Oregon,90,3,0.05278146952724512,2213
2020-04-03,Oregon,73,1,0.05417779473483403,1349
2020-04-04,Oregon,100,4,0.052295081967213115,100
2020-04-05,Oregon,69,1,0.05350760747472684,3090
2020-04-06,Oregon,64,0,0.0526021832952526,1177
2020-04-07,Oregon,49,6,0.05272073921971252,1206
2020-04-08,Oregon,58,0,0.04983354673495518,1557
2020-04-09,Oregon,82,11,0.04746985664103295,1063
2020-04-10,Oregon,0,0,0.047390788693417674,0
2020-04-11,Oregon,50,4,0.04690059060002978,1597
2020-04-12,Oregon,156,4,0.042364211309523815,2534
2020-04-13,Oregon,57,1,0.0457237011482416,1363
2020-04-14,Oregon,49,2,0.04501474620996533,1242
2020-04-15,Oregon,30,3,0.04830014303003631,988
2020-04-16,Oregon,73,6,0.04574490006181743,1587
2020-04-17,Oregon,49,6,0.043090863327460364,1383
2020-04-18,Oregon,59,2,0.042850574712643676,1262
2020-04-19,Oregon,66,2,0.04323827046918123,1455
2020-04-20,Oregon,46,1,0.03857276119402985,1007
2020-04-21,Oregon,46,3,0.0383523434776112,1083
2020-04-22,Oregon,57,0,0.03677235514948664,57
2020-04-23,Oregon,68,5,0.03734403245006834,2791
2020-04-24,Oregon,50,3,0.03627678801962303,1516
2020-04-25,Oregon,76,1,0.03569179088809574,1885
2020-04-26,Oregon,58,4,0.03416288668219525,1587
2020-04-27,Oregon,43,1,0.034768008517957326,2234
2020-04-28,Oregon,0,0,0.034792545017534184,0
2020-04-29,Oregon,92,9,0.0340435041716329,3274
2020-04-30,Oregon,64,2,0.03176989034263656,1560
2020-05-01,Oregon,69,1,0.03276804680154612,2144
2020-05-02,Oregon,56,5,0.03374759681406207,1960
2020-05-03,Oregon,45,0,0.03466050479914682,1918
2020-05-04,Oregon,79,0,0.0340409189302423,1403
2020-05-05,Oregon,80,4,0.03529233565586186,1967
2020-05-06,Oregon,77,2,0.03238891091524596,2552
2020-05-07,Oregon,73,6,0.03492460612617486,2482
2020-05-08,Oregon,79,3,0.030800023899145608,2235
2020-05-09,Oregon,92,3,0.030361814066954707,1927
2020-05-10,Oregon,68,0,0.028872004675628282,887
2020-05-11,Oregon,58,3,0.028558464025410516,2099
2020-05-12,Oregon,0,0,0.026666298982433886,0
2020-05-13,Oregon,130,4,0.026194690265486726,6381
2020-05-14,Oregon,63,3,0.024189218213058424,63
2020-05-15,Oregon,62,0,0.023407613493485996,5456
2020-05-16,Oregon,71,0,0.021858506157701123,2693
2020-05-17,Oregon,11,0,0.020412508316699933,2157
2020-05-18,Oregon,64,1,0.018800031289927254,2959
2020-05-19,Oregon,39,2,0.017953179373615943,2405
2020-05-20,Oregon,75,4,0.01909307875894988,2429
2020-05-21,Oregon,16,1,0.01878855860908581,3075
2020-05-22,Oregon,47,2,0.016877637130801686,2615
2020-05-23,Oregon,24,0,0.017270508729115824,2368
2020-05-24,Oregon,39,1,0.017053132263120913,1988
2020-05-25,Oregon,22,0,0.018222317642638614,1663
2020-05-26,Oregon,18,0,0.01756383151731989,1680
2020-05-27,Oregon,71,0,0.018214788351196276,1454
2020-05-28,Oregon,48,3,0.018109409896940504,2655
2020-05-29,Oregon,45,0,0.019804323812529587,3034
2020-05-30,Oregon,54,2,0.020824634655532363,4114
2020-05-31,Oregon,58,0,0.024088183698583513,2406
2020-06-01,Oregon,59,1,0.026403778792060288,2417
2020-06-02,Oregon,33,3,0.02613244799919515,2591
2020-06-03,Oregon,64,2,0.026516254245511885,2459
2020-06-04,Oregon,75,0,0.026756226010889943,2644
2020-06-05,Oregon,96,2,0.02773838683339779,3934
2020-06-06,Oregon,92,2,0.029373613958743043,2913
2020-06-07,Oregon,146,1,0.030815299339520465,2241
2020-06-08,Oregon,114,0,0.03359965910301481,1479
2020-06-09,Oregon,66,5,0.03747913188647747,3738
2020-06-10,Oregon,72,0,0.03755409744520453,3141
2020-06-11,Oregon,177,2,0.037489517420141796,5046
2020-06-12,Oregon,140,2,0.038421389982602326,4385
2020-06-13,Oregon,158,1,0.042872032881669256,4290
2020-06-14,Oregon,101,2,0.040299723659037764,3403
2020-06-15,Oregon,184,4,0.039070550250738474,2254
2020-06-16,Oregon,278,2,0.03866322555192084,3402
2020-06-17,Oregon,120,1,0.040668311503369706,4812
2020-06-18,Oregon,148,4,0.041897761443367855,4786
2020-06-19,Oregon,206,1,0.04687272991428156,4781
2020-06-20,Oregon,178,1,0.044226324185304554,178
2020-06-21,Oregon,187,1,0.048892683521806556,8516
2020-06-22,Oregon,146,2,0.04651352630977453,4017
2020-06-23,Oregon,191,0,0.046115320823441414,4084
2020-06-24,Oregon,170,3,0.0443890821346871,3296
2020-06-25,Oregon,124,2,0.04611417606140561,2610
2020-06-26,Oregon,250,5,0.049850600646380874,250
2020-06-27,Oregon,276,0,0.0549509892159911,10755
2020-06-28,Oregon,247,0,0.04963911790716914,247
2020-06-29,Oregon,144,2,0.05311012133312855,7263
2020-06-30,Oregon,171,3,0.05395385888048041,2501
2020-07-01,Oregon,275,1,0.05404622073068416,5726
2020-07-02,Oregon,363,1,0.05500462779320375,7694
2020-07-03,Oregon,342,0,0.05539400159653324,3678
2020-07-04,Oregon,294,4,0.05354842992763726,294
2020-07-05,Oregon,300,2,0.059461115406497546,9175
2020-07-06,Oregon,165,0,0.05624502347546745,3520
2020-07-07,Oregon,210,5,0.06143082632993473,4185
2020-07-08,Oregon,212,4,0.059674722192253754,4361
2020-07-09,Oregon,371,6,0.060566771624374884,5808
2020-07-10,Oregon,266,2,0.061634377435364575,4695
2020-07-11,Oregon,397,0,0.0593339556408672,5413
2020-07-12,Oregon,319,2,0.057705674991311254,3989
2020-07-13,Oregon,268,3,0.060875756496974014,4540
2020-07-14,Oregon,367,7,0.06117974774960667,4744
2020-07-15,Oregon,276,3,0.05919295816437543,6330
2020-07-16,Oregon,428,2,0.059544658493870396,7160
2020-07-17,Oregon,293,5,0.05818302324480424,5249
2020-07-18,Oregon,347,3,0.05774873911049977,6598
2020-07-19,Oregon,430,3,0.05686506280999397,4797
2020-07-20,Oregon,268,2,0.056925249438618424,4454
2020-07-21,Oregon,292,7,0.05725524475524476,5219
2020-07-22,Oregon,254,0,0.05542339823447841,7531
2020-07-23,Oregon,320,4,0.05814422069473709,5697
2020-07-24,Oregon,391,9,0.05845366992386829,8076
2020-07-25,Oregon,388,4,0.058709216703152614,7443
2020-07-26,Oregon,266,3,0.05971229967175131,4465
2020-07-27,Oregon,330,0,0.05870666290577746,4091
2020-07-28,Oregon,328,14,0.060748716664579934,5090
2020-07-29,Oregon,305,8,0.061084245355052184,6499
2020-07-30,Oregon,410,5,0.06415375446960668,4484
2020-07-31,Oregon,361,6,0.06489425785129349,5554
2020-08-01,Oregon,325,3,0.0673889815734718,5423
2020-08-02,Oregon,280,1,0.06986319275008714,4041
2020-08-03,Oregon,269,2,0.07097178985979392,3474
2020-08-04,Oregon,333,5,0.069910035343258,2783
2020-03-04,New York,6,0,0.7012987012987013,54
2020-03-05,New York,16,0,0.7012987012987013,44
2020-03-06,New York,11,0,0.1315625,27
2020-03-07,New York,43,0,0.15864365728125945,43
2020-03-08,New York,29,0,0.13827769347496208,29
2020-03-09,New York,37,0,0.1729473875841981,37
2020-03-10,New York,31,0,0.23591451568137667,31
2020-03-11,New York,43,0,0.16318421593478113,43
2020-03-12,New York,0,0,0.1865047233468286,0
2020-03-13,New York,205,0,0.21899842246899068,2892
2020-03-14,New York,103,0,0.22782044491525424,103
2020-03-15,New York,205,3,0.2464684075580161,1969
2020-03-16,New York,221,4,0.26596834502894023,221
2020-03-17,New York,750,0,0.2803616151852015,1713
2020-03-18,New York,682,5,0.296839576026508,7391
2020-03-19,New York,1770,0,0.30413149857138166,7687
2020-03-20,New York,2950,23,0.30540066691876655,10143
2020-03-21,New York,3254,9,0.3397868189139288,13010
2020-03-22,New York,4812,70,0.3489296509461306,15964
2020-03-23,New York,5707,0,0.3629660698911676,16888
2020-03-24,New York,4790,96,0.37480031848888046,12981
2020-03-25,New York,5146,75,0.38381834008817167,12209
2020-03-26,New York,6447,100,0.40112226342437424,18625
2020-03-27,New York,7377,134,0.41434124145805,23649
2020-03-28,New York,7683,209,0.4243811556008504,10181
2020-03-29,New York,7195,237,0.43479869025046436,16426
2020-03-30,New York,6984,253,0.44532207702093207,14108
2020-03-31,New York,9298,332,0.4507332801057421,18718
2020-04-01,New York,7917,391,0.4514738045077643,15694
2020-04-02,New York,8669,432,0.4482452181761377,18085
2020-04-03,New York,10482,562,0.45051575320930015,21555
2020-04-04,New York,10841,630,0.46006293462318826,23101
2020-04-05,New York,8327,594,0.44615872828928216,18659
2020-04-06,New York,8658,599,0.4428736229440158,18531
2020-04-07,New York,8174,731,0.43403214200047974,19247
2020-04-08,New York,10453,779,0.4300898306246999,25095
2020-04-09,New York,10621,799,0.42029851470583773,26396
2020-04-10,New York,10575,777,0.41064387389381857,26336
2020-04-11,New York,9946,783,0.39840541409235386,23095
2020-04-12,New York,8236,758,0.386549437912881,20621
2020-04-13,New York,6337,671,0.37843241922788096,16756
2020-04-14,New York,7177,778,0.3683282904229348,20786
2020-04-15,New York,11571,752,0.35872807070719315,26869
2020-04-16,New York,8505,606,0.34508883897123954,24567
2020-04-17,New York,7358,630,0.3292559575591185,22644
2020-04-18,New York,7090,540,0.3103593998048282,23309
2020-04-19,New York,6054,507,0.29526854570903205,21023
2020-04-20,New York,4726,478,0.2834120726267099,16306
2020-04-21,New York,4178,481,0.27295390263394037,15464
2020-04-22,New York,5526,474,0.26111191467249517,20657
2020-04-23,New York,6244,438,0.24182380199880416,25938
2020-04-24,New York,8130,422,0.22828166502591152,34736
2020-04-25,New York,10553,437,0.21597883104227572,46912
2020-04-26,New York,5902,367,0.20464123643031598,27782
2020-04-27,New York,3951,337,0.19542276558350757,20745
2020-04-28,New York,3110,335,0.18651370247925517,18899
2020-04-29,New York,4585,377,0.17778827140453912,27487
2020-04-30,New York,4681,306,0.16772397567236758,28155
2020-05-01,New York,3942,289,0.15729178169412839,26802
2020-05-02,New York,4663,299,0.14542721548904308,31633
2020-05-03,New York,3438,280,0.13134696495079298,26840
2020-05-04,New York,2538,226,0.12273948725397633,21399
2020-05-05,New York,2239,230,0.11650852843731362,21589
2020-05-06,New York,2786,232,0.11005936030035297,27022
2020-05-07,New York,3671,951,0.10171813566797097,33995
2020-05-08,New York,2758,217,0.09474134225855714,31627
2020-05-09,New York,2715,226,0.08845525716906835,32225
2020-05-10,New York,2273,207,0.0817564518791614,29230
2020-05-11,New York,1660,162,0.07705567777518153,21653
2020-05-12,New York,1430,205,0.07360961190541865,20462
2020-05-13,New York,2176,168,0.06956474335184731,33794
2020-05-14,New York,2390,157,0.06507270592666499,39850
2020-05-15,New York,2762,134,0.0597110459073319,39291
2020-05-16,New York,2419,174,0.05564184438605287,40669
2020-05-17,New York,1889,141,0.051996308084489185,34679
2020-05-18,New York,1250,110,0.04918492373991601,26161
2020-05-19,New York,1474,114,0.04702736019189538,28182
2020-05-20,New York,1525,133,0.04515450240522755,38097
2020-05-21,New York,2088,107,0.042195759060791545,49219
2020-05-22,New York,1696,112,0.0390983198863293,45738
2020-05-23,New York,1772,87,0.035734783084307234,51268
2020-05-24,New York,1589,109,0.03289700310024113,47765
2020-05-25,New York,1249,97,0.03082607894845805,39623
2020-05-26,New York,1072,76,0.029753911302614126,34679
2020-05-27,New York,1129,79,0.027883749445344434,37416
2020-05-28,New York,1768,79,0.026375896218984854,65245
2020-05-29,New York,1551,58,0.024550721791220663,67341
2020-05-30,New York,1376,68,0.02290423062487599,61251
2020-05-31,New York,1110,57,0.021484284939009037,58444
2020-06-01,New York,941,54,0.020189937738736317,49952
2020-06-02,New York,1329,64,0.019295491793818238,54054
2020-06-03,New York,1045,56,0.018254257649003732,61642
2020-06-04,New York,1048,54,0.017359865977954376,63559
2020-06-05,New York,1075,42,0.016202489479359428,66480
2020-06-06,New York,1108,37,0.015457219510618353,77895
2020-06-07,New York,781,47,0.014704837831380794,60435
2020-06-08,New York,702,40,0.014205534918076097,58054
2020-06-09,New York,683,49,0.013714271093527618,49973
2020-06-10,New York,674,56,0.01282959181077253,62297
2020-06-11,New York,736,38,0.012287055074422192,60839
2020-06-12,New York,822,53,0.011825896466724849,72395
2020-06-13,New York,916,32,0.011426435094771044,70840
2020-06-14,New York,694,24,0.01108661338411044,62359
2020-06-15,New York,620,28,0.01088910010615589,56611
2020-06-16,New York,631,29,0.010885669776656452,60568
2020-06-17,New York,567,21,0.010764383251786577,59341
2020-06-18,New York,618,32,0.010782739208852378,68541
2020-06-19,New York,796,25,0.010845185191407857,79303
2020-06-20,New York,716,24,0.010710475157341906,68830
2020-06-21,New York,664,15,0.010494098459615884,67526
2020-06-22,New York,552,14,0.010347791803204519,56780
2020-06-23,New York,597,27,0.010295238425164117,48709
2020-06-24,New York,581,16,0.010331894724254515,51144
2020-06-25,New York,749,18,0.010545163002942587,67642
2020-06-26,New York,805,14,0.010892736918643793,61723
2020-06-27,New York,703,16,0.011017911512192446,73262
2020-06-28,New York,616,5,0.010881778346817365,61906
2020-06-29,New York,391,7,0.010879110047804015,46428
2020-06-30,New York,524,13,0.010919970249829741,52025
2020-07-01,New York,625,11,0.0109178345333635,56710
2020-07-02,New York,875,11,0.0107492489607713,69945
2020-07-03,New York,918,8,0.010720406082561442,66392
2020-07-04,New York,726,11,0.010553439631614054,62403
2020-07-05,New York,533,8,0.010649716530084388,63415
2020-07-06,New York,518,9,0.010704570798890792,54328
2020-07-07,New York,588,11,0.011111544944003019,56736
2020-07-08,New York,692,20,0.011302642388979281,57585
2020-07-09,New York,584,15,0.011264140730147164,65564
2020-07-10,New York,786,9,0.011063249590752682,73558
2020-07-11,New York,730,6,0.010853226059809774,69203
2020-07-12,New York,677,5,0.01080223726618431,62418
2020-07-13,New York,557,10,0.010950484904012741,51687
2020-07-14,New York,912,5,0.011170387654451929,60045
2020-07-15,New York,831,9,0.01116513048702364,63598
2020-07-16,New York,769,11,0.011148313569096145,72685
2020-07-17,New York,776,10,0.011196432538346015,78239
2020-07-18,New York,754,11,0.011183529505907747,69817
2020-07-19,New York,502,13,0.011163567587180508,46204
2020-07-20,New York,519,8,0.01115148109866933,49342
2020-07-21,New York,855,2,0.011061163073742476,66169
2020-07-22,New York,705,10,0.010830703974966082,67659
2020-07-23,New York,811,13,0.010664273961946528,69698
2020-07-24,New York,753,9,0.010577184314073885,76507
2020-07-25,New York,750,13,0.010504614277267937,71466
2020-07-26,New York,536,3,0.01039130927585271,53568
2020-07-27,New York,608,11,0.010375228470056983,57270
2020-07-28,New York,534,9,0.010377620821978756,57397
2020-07-29,New York,715,6,0.010195213191357477,62276
2020-07-30,New York,777,13,0.010177435632368058,73546
2020-07-31,New York,644,5,0.010048011978167345,68869
2020-08-01,New York,753,14,0.010070219290697707,82737
2020-08-02,New York,531,6,0.010022652543861851,58961
2020-08-03,New York,545,2,0.010024182719973695,51839
2020-08-04,New York,746,3,0.009959781093696,70993
2020-03-04,New Hampshire,2,0,0.09523809523809523,12
2020-03-05,New Hampshire,0,0,0.06,6
2020-03-06,New Hampshire,0,0,0.06,4
2020-03-07,New Hampshire,0,0,0.0319634703196347,0
2020-03-08,New Hampshire,2,0,0.04577464788732394,20
2020-03-09,New Hampshire,0,0,0.045774647887323945,0
2020-03-10,New Hampshire,0,0,0.04569892473118279,0
2020-03-11,New Hampshire,0,0,0.04823747680890539,0
2020-03-12,New Hampshire,2,0,0.05709876543209876,58
2020-03-13,New Hampshire,0,0,0.054474708171206226,0
2020-03-14,New Hampshire,1,0,0.05268389662027833,119
2020-03-15,New Hampshire,6,0,0.0511779041429732,65
2020-03-16,New Hampshire,0,0,0.0524822695035461,0
2020-03-17,New Hampshire,4,0,0.06440903054448871,88
2020-03-18,New Hampshire,9,0,0.042939719240297276,167
2020-03-19,New Hampshire,13,0,0.042958656330749356,121
2020-03-20,New Hampshire,5,0,0.04401969302056183,129
2020-03-21,New Hampshire,11,0,0.04835693294149078,239
2020-03-22,New Hampshire,10,0,0.045806594379287455,225
2020-03-23,New Hampshire,13,0,0.055576070901033975,199
2020-03-24,New Hampshire,23,1,0.05530038581664523,96
2020-03-25,New Hampshire,7,0,0.06602521566025216,916
2020-03-26,New Hampshire,29,0,0.0653342290896876,674
2020-03-27,New Hampshire,21,0,0.0688145136065061,415
2020-03-28,New Hampshire,29,1,0.07385348421679572,290
2020-03-29,New Hampshire,27,0,0.08081096516276413,895
2020-03-30,New Hampshire,100,1,0.08486721933398904,962
2020-03-31,New Hampshire,0,0,0.08747596814062071,27
2020-04-01,New Hampshire,101,1,0.09005112072355485,673
2020-04-02,New Hampshire,0,0,0.09595033159305773,93
2020-04-03,New Hampshire,64,1,0.1,561
2020-04-04,New Hampshire,61,2,0.10475504322766571,451
2020-04-05,New Hampshire,81,2,0.10477266308952274,527
2020-04-06,New Hampshire,48,0,0.11918379965991653,338
2020-04-07,New Hampshire,46,0,0.11945854483925551,364
2020-04-08,New Hampshire,73,9,0.12812548532380805,443
2020-04-09,New Hampshire,0,0,0.1255636489767603,374
2020-04-10,New Hampshire,31,3,0.14030571198712793,407
2020-04-11,New Hampshire,66,1,0.13935839944808553,535
2020-04-12,New Hampshire,44,1,0.13549586078729514,432
2020-04-13,New Hampshire,56,0,0.12668419323036476,282
2020-04-14,New Hampshire,35,0,0.13771150946557212,403
2020-04-15,New Hampshire,119,9,0.12303789440304425,556
2020-04-16,New Hampshire,0,0,0.11704462326261887,0
2020-04-17,New Hampshire,148,5,0.12152108018737943,542
2020-04-18,New Hampshire,0,0,0.11597374179431073,144
2020-04-19,New Hampshire,55,1,0.10922741583918624,572
2020-04-20,New Hampshire,50,3,0.10626207523582225,694
2020-04-21,New Hampshire,99,1,0.10662340568359811,221
2020-04-22,New Hampshire,0,0,0.10836252189141855,702
2020-04-23,New Hampshire,97,6,0.09379805228088159,971
2020-04-24,New Hampshire,82,3,0.10189213801477286,797
2020-04-25,New Hampshire,50,2,0.0878790481917361,918
2020-04-26,New Hampshire,67,7,0.07348304484910882,1024
2020-04-27,New Hampshire,77,0,0.07768944707951989,973
2020-04-28,New Hampshire,74,0,0.07819731465265617,421
2020-04-29,New Hampshire,72,0,0.07164085718754888,601
2020-04-30,New Hampshire,44,6,0.07625152625152624,1175
2020-05-01,New Hampshire,92,6,0.07238048157531567,128
2020-05-02,New Hampshire,164,9,0.07006034955717533,2300
2020-05-03,New Hampshire,119,3,0.06985525730960249,4044
2020-05-04,New Hampshire,159,2,0.07258378174266024,0
2020-05-05,New Hampshire,0,0,0.06967741935483872,0
2020-05-06,New Hampshire,48,6,0.06530421999928293,863
2020-05-07,New Hampshire,104,19,0.06029804865009356,1073
2020-05-08,New Hampshire,103,3,0.05924191951021878,1866
2020-05-09,New Hampshire,104,7,0.05553649360421369,1626
2020-05-10,New Hampshire,64,10,0.05303901000334458,1155
2020-05-11,New Hampshire,149,2,0.06048422923145269,1430
2020-05-12,New Hampshire,0,0,0.047071314811537784,678
2020-05-13,New Hampshire,79,9,0.04717295361811974,1655
2020-05-14,New Hampshire,60,8,0.049089532613459774,1959
2020-05-15,New Hampshire,165,9,0.0454476306381684,3437
2020-05-16,New Hampshire,0,0,0.043163473862888414,64
2020-05-17,New Hampshire,92,12,0.04192210271282259,2076
2020-05-18,New Hampshire,40,1,0.040740342963519846,126
2020-05-19,New Hampshire,56,0,0.036830515698252596,4596
2020-05-20,New Hampshire,69,10,0.03735481845767501,1414
2020-05-21,New Hampshire,147,8,0.036892177589852006,1942
2020-05-22,New Hampshire,67,9,0.03926030266912269,2270
2020-05-23,New Hampshire,154,9,0.039016244117200546,4439
2020-05-24,New Hampshire,0,0,0.03916099116070135,0
2020-05-25,New Hampshire,60,1,0.03952497834247762,1847
2020-05-26,New Hampshire,48,1,0.0369578497251069,1653
2020-05-27,New Hampshire,34,4,0.04176660955644394,1193
2020-05-28,New Hampshire,55,9,0.042828089484388085,1364
2020-05-29,New Hampshire,100,9,0.037423426768145536,1266
2020-05-30,New Hampshire,106,6,0.0374969732609222,2098
2020-05-31,New Hampshire,53,4,0.0380057212913772,1320
2020-06-01,New Hampshire,106,3,0.03667397070695422,2176
2020-06-02,New Hampshire,34,0,0.03613474763958503,1888
2020-06-03,New Hampshire,64,11,0.03651202749140894,1395
2020-06-04,New Hampshire,46,9,0.03688412852969815,226
2020-06-05,New Hampshire,81,8,0.03506705672276889,3800
2020-06-06,New Hampshire,143,10,0.0319258876504023,4244
2020-06-07,New Hampshire,0,0,0.029387130840100504,0
2020-06-08,New Hampshire,24,3,0.027978875948658763,1543
2020-06-09,New Hampshire,36,0,0.026270961880607183,1571
2020-06-10,New Hampshire,53,8,0.026377126874368734,1524
2020-06-11,New Hampshire,46,7,0.02617641455515336,1260
2020-06-12,New Hampshire,31,7,0.02359510086455331,2010
2020-06-13,New Hampshire,42,7,0.02364157817223471,2039
2020-06-14,New Hampshire,48,3,0.022810385810934357,2465
2020-06-15,New Hampshire,46,2,0.021124210356898564,2452
2020-06-16,New Hampshire,0,0,0.022080260675698852,0
2020-06-17,New Hampshire,19,6,0.02145660706498037,1213
2020-06-18,New Hampshire,72,4,0.02033247523888477,1898
2020-06-19,New Hampshire,14,1,0.019830256224608826,1741
2020-06-20,New Hampshire,36,6,0.02021793356964684,1842
2020-06-21,New Hampshire,32,2,0.021035525662438496,318
2020-06-22,New Hampshire,26,0,0.0210723590985967,2977
2020-06-23,New Hampshire,14,0,0.021364221364221364,14
2020-06-24,New Hampshire,13,4,0.02153133622388648,1177
2020-06-25,New Hampshire,27,4,0.021660649819494584,1513
2020-06-26,New Hampshire,73,18,0.019106073355442264,3202
2020-06-27,New Hampshire,0,0,0.020325609268877345,0
2020-06-28,New Hampshire,46,2,0.020404795952040478,1341
2020-06-29,New Hampshire,43,0,0.01958656330749354,2189
2020-06-30,New Hampshire,0,0,0.01945525291828794,0
2020-07-01,New Hampshire,22,4,0.01904761904761905,871
2020-07-02,New Hampshire,20,2,0.01946360153256705,1138
2020-07-03,New Hampshire,20,2,0.01924557351809084,1880
2020-07-04,New Hampshire,35,1,0.018250256644234058,1562
2020-07-05,New Hampshire,0,0,0.018957091455883143,0
2020-07-06,New Hampshire,40,5,0.017966625793037264,1486
2020-07-07,New Hampshire,17,1,0.017371686407219405,2645
2020-07-08,New Hampshire,18,2,0.017596087395672744,631
2020-07-09,New Hampshire,20,2,0.01732712139454536,1117
2020-07-10,New Hampshire,21,1,0.0169002281298012,1423
2020-07-11,New Hampshire,18,3,0.017500892902699117,1251
2020-07-12,New Hampshire,33,1,0.01762698048805339,1087
2020-07-13,New Hampshire,30,0,0.01762698048805339,1477
2020-07-14,New Hampshire,14,0,0.017971103282789606,1162
2020-07-15,New Hampshire,23,1,0.019707781175671082,1081
2020-07-16,New Hampshire,22,2,0.019762630662020907,1163
2020-07-17,New Hampshire,52,1,0.018151160484030947,3514
2020-07-18,New Hampshire,0,0,0.02081077263524648,0
2020-07-19,New Hampshire,38,3,0.020885155113343032,1592
2020-07-20,New Hampshire,0,0,0.020375865479723046,0
2020-07-21,New Hampshire,46,0,0.021020879483433095,1444
2020-07-22,New Hampshire,13,2,0.021540762902019447,716
2020-07-23,New Hampshire,33,2,0.020800473186119873,1341
2020-07-24,New Hampshire,23,3,0.02151020611868044,2913
2020-07-25,New Hampshire,97,4,0.023362536503963287,2498
2020-07-26,New Hampshire,21,0,0.023362536503963287,1319
2020-07-27,New Hampshire,0,0,0.02239659114529204,0
2020-07-28,New Hampshire,64,0,0.021297418212321746,2474
2020-07-29,New Hampshire,0,0,0.020535625062456278,0
2020-07-30,New Hampshire,13,2,0.020623898849621722,1314
2020-07-31,New Hampshire,31,4,0.020326335133931058,912
2020-08-01,New Hampshire,69,1,0.02273331560755118,2653
2020-08-02,New Hampshire,0,0,0.019528136457835167,0
2020-08-03,New Hampshire,21,1,0.019951901665627506,1660
2020-08-04,New Hampshire,26,0,0.019951901665627506,2214
2020-03-04,North Carolina,1,0,0.9,1
2020-03-05,North Carolina,0,0,0.16666666666666666,0
2020-03-06,North Carolina,1,0,0.1485148514851485,1
2020-03-07,North Carolina,0,0,0.14375,0
2020-03-08,North Carolina,0,0,0.12355212355212356,0
2020-03-09,North Carolina,0,0,0.10030395136778116,0
2020-03-10,North Carolina,5,0,0.07782101167315175,5
2020-03-11,North Carolina,0,0,0.03405405405405406,0
2020-03-12,North Carolina,5,0,0.038338658146964855,65
2020-03-13,North Carolina,3,0,0.042079207920792075,29
2020-03-14,North Carolina,8,0,0.03450891164201744,59
2020-03-15,North Carolina,9,0,0.039310130515848356,99
2020-03-16,North Carolina,1,0,0.034969179706021813,70
2020-03-17,North Carolina,7,0,0.046386318378821595,185
2020-03-18,North Carolina,23,0,0.04741461553138714,1336
2020-03-19,North Carolina,34,0,0.04874835309617918,655
2020-03-20,North Carolina,40,0,0.04985395645246947,728
2020-03-21,North Carolina,47,0,0.05279467462412487,2043
2020-03-22,North Carolina,71,0,0.05413894064413095,1162
2020-03-23,North Carolina,42,0,0.06187818490657607,2000
2020-03-24,North Carolina,101,0,0.06431926943846863,101
2020-03-25,North Carolina,106,1,0.060010105328617516,1950
2020-03-26,North Carolina,132,1,0.0668679414066868,2421
2020-03-27,North Carolina,127,1,0.06860756883099027,2226
2020-03-28,North Carolina,172,1,0.06373100731570061,2391
2020-03-29,North Carolina,105,0,0.06905576806925709,1418
2020-03-30,North Carolina,267,2,0.07626574895006999,1919
2020-03-31,North Carolina,191,2,0.08957235632888126,2242
2020-04-01,North Carolina,86,2,0.08790060380863911,3137
2020-04-02,North Carolina,273,6,0.08432475884244374,2436
2020-04-03,North Carolina,236,3,0.07314183525203978,2919
2020-04-04,North Carolina,309,5,0.07841880814017721,7175
2020-04-05,North Carolina,183,7,0.08035954451717027,1272
2020-04-06,North Carolina,285,2,0.08496276128974191,681
2020-04-07,North Carolina,351,13,0.08414261460101868,356
2020-04-08,North Carolina,205,7,0.08105811587397418,1905
2020-04-09,North Carolina,225,12,0.08687379683932489,4822
2020-04-10,North Carolina,257,9,0.09033452214346982,9836
2020-04-11,North Carolina,404,6,0.09071346916817968,2748
2020-04-12,North Carolina,208,1,0.10227755693892349,1746
2020-04-13,North Carolina,296,5,0.10596110449047896,1249
2020-04-14,North Carolina,208,22,0.09578687947424011,1651
2020-04-15,North Carolina,99,9,0.081191375319771,2788
2020-04-16,North Carolina,342,14,0.0786119778939058,3090
2020-04-17,North Carolina,394,21,0.08339175746091898,2064
2020-04-18,North Carolina,281,12,0.0990130197396052,3230
2020-04-19,North Carolina,353,8,0.09511378707816678,2561
2020-04-20,North Carolina,271,7,0.0967330110294887,712
2020-04-21,North Carolina,187,34,0.09626448423952678,3847
2020-04-22,North Carolina,269,29,0.09220801108593472,7005
2020-04-23,North Carolina,388,11,0.08945506485741334,5849
2020-04-24,North Carolina,444,16,0.08675196693952159,4399
2020-04-25,North Carolina,571,20,0.08497007248774326,4681
2020-04-26,North Carolina,207,10,0.08168697503844789,2629
2020-04-27,North Carolina,312,7,0.07913754119437835,2026
2020-04-28,North Carolina,426,36,0.07594446595497538,2832
2020-04-29,North Carolina,380,12,0.07155795985262042,5688
2020-04-30,North Carolina,561,24,0.07626679178190439,9596
2020-05-01,North Carolina,414,21,0.0759450672101713,5796
2020-05-02,North Carolina,586,21,0.07353866958893888,5643
2020-05-03,North Carolina,155,2,0.07069183837918729,4360
2020-05-04,North Carolina,184,8,0.07064828182014526,2604
2020-05-05,North Carolina,408,22,0.06719812833066159,5361
2020-05-06,North Carolina,502,25,0.06394759735939819,12682
2020-05-07,North Carolina,639,30,0.06505137461816161,6846
